request_id,event_timestamp,processing_timestamp,endpoint,attempt_number,status,latency_ms,total_latency_ms,found,visited_count,runtime_ms,error_message
410,2025-12-26T15:54:58.035360,2025-12-26T15:54:58.043385,localhost:50051,1,SUCCESS,8.02,8.02,False,0,0.00,
411,2025-12-26T15:54:58.144305,2025-12-26T15:54:58.152260,localhost:50052,1,SUCCESS,7.95,7.95,False,0,0.00,
412,2025-12-26T15:54:58.252741,2025-12-26T15:54:58.261589,localhost:50051,1,SUCCESS,8.85,8.85,False,0,0.00,
413,2025-12-26T15:54:58.363402,2025-12-26T15:54:58.368402,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
414,2025-12-26T15:54:58.473565,2025-12-26T15:54:58.481586,localhost:50051,1,SUCCESS,8.02,8.02,False,0,0.00,
415,2025-12-26T15:54:58.582905,2025-12-26T15:54:58.591856,localhost:50052,1,SUCCESS,8.95,8.95,False,0,0.00,
416,2025-12-26T15:54:58.691030,2025-12-26T15:54:58.699011,localhost:50051,1,SUCCESS,7.98,7.98,False,0,0.00,
417,2025-12-26T15:54:58.799396,2025-12-26T15:54:58.807392,localhost:50052,1,SUCCESS,8.00,8.00,False,0,0.00,
418,2025-12-26T15:54:58.908946,2025-12-26T15:54:58.915990,localhost:50051,1,SUCCESS,7.04,7.04,False,0,0.00,
419,2025-12-26T15:54:59.016143,2025-12-26T15:54:59.025056,localhost:50052,1,SUCCESS,8.91,8.91,False,0,0.00,
420,2025-12-26T15:54:59.126065,2025-12-26T15:54:59.134062,localhost:50051,1,SUCCESS,8.00,8.00,False,0,0.00,
421,2025-12-26T15:54:59.237090,2025-12-26T15:54:59.242090,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
422,2025-12-26T15:54:59.346977,2025-12-26T15:54:59.357007,localhost:50051,1,SUCCESS,10.03,10.03,False,0,0.00,
423,2025-12-26T15:54:59.455741,2025-12-26T15:54:59.464723,localhost:50052,1,SUCCESS,8.98,8.98,False,0,0.00,
424,2025-12-26T15:54:59.565537,2025-12-26T15:54:59.573426,localhost:50051,1,SUCCESS,7.89,7.89,False,0,0.00,
425,2025-12-26T15:54:59.674652,2025-12-26T15:54:59.679651,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
426,2025-12-26T15:54:59.786194,2025-12-26T15:54:59.791193,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
427,2025-12-26T15:54:59.894721,2025-12-26T15:54:59.900764,localhost:50052,1,SUCCESS,6.04,6.04,False,0,0.00,
428,2025-12-26T15:55:00.004965,2025-12-26T15:55:00.022521,localhost:50051,1,SUCCESS,17.56,17.56,False,0,0.00,
429,2025-12-26T15:55:00.115607,2025-12-26T15:55:00.120614,localhost:50052,1,SUCCESS,5.01,5.01,False,0,0.00,
430,2025-12-26T15:55:00.224418,2025-12-26T15:55:00.232392,localhost:50051,1,SUCCESS,7.97,7.97,False,0,0.00,
431,2025-12-26T15:55:00.332875,2025-12-26T15:55:00.340860,localhost:50052,1,SUCCESS,7.99,7.99,False,0,0.00,
432,2025-12-26T15:55:00.441211,2025-12-26T15:55:00.449228,localhost:50051,1,SUCCESS,8.02,8.02,False,0,0.00,
433,2025-12-26T15:55:00.550164,2025-12-26T15:55:00.558083,localhost:50052,1,SUCCESS,7.92,7.92,False,0,0.00,
434,2025-12-26T15:55:00.657847,2025-12-26T15:55:00.666869,localhost:50051,1,SUCCESS,9.02,9.02,False,0,0.00,
435,2025-12-26T15:55:00.765839,2025-12-26T15:55:00.774744,localhost:50052,1,SUCCESS,8.90,8.90,False,0,0.00,
436,2025-12-26T15:55:00.874120,2025-12-26T15:55:00.881989,localhost:50051,1,SUCCESS,7.87,7.87,False,0,0.00,
437,2025-12-26T15:55:00.984198,2025-12-26T15:55:00.992153,localhost:50052,1,SUCCESS,7.96,7.96,False,0,0.00,
438,2025-12-26T15:55:01.093133,2025-12-26T15:55:01.100169,localhost:50051,1,SUCCESS,7.04,7.04,False,0,0.00,
439,2025-12-26T15:55:01.202854,2025-12-26T15:55:01.207868,localhost:50052,1,SUCCESS,5.01,5.01,False,0,0.00,
440,2025-12-26T15:55:01.314782,2025-12-26T15:55:01.322804,localhost:50051,1,SUCCESS,8.02,8.02,False,0,0.00,
441,2025-12-26T15:55:01.422094,2025-12-26T15:55:01.430095,localhost:50052,1,SUCCESS,8.00,8.00,False,0,0.00,
442,2025-12-26T15:55:01.532759,2025-12-26T15:55:01.537672,localhost:50051,1,SUCCESS,4.91,4.91,False,0,0.00,
443,2025-12-26T15:55:01.641901,2025-12-26T15:55:01.649710,localhost:50052,1,SUCCESS,7.81,7.81,False,0,0.00,
444,2025-12-26T15:55:01.752031,2025-12-26T15:55:01.760132,localhost:50051,1,SUCCESS,8.10,8.10,False,0,0.00,
445,2025-12-26T15:55:01.859266,2025-12-26T15:55:01.864268,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
446,2025-12-26T15:55:01.966786,2025-12-26T15:55:01.971785,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
447,2025-12-26T15:55:02.075618,2025-12-26T15:55:02.081617,localhost:50052,1,SUCCESS,6.00,6.00,False,0,0.00,
448,2025-12-26T15:55:02.183683,2025-12-26T15:55:02.192058,localhost:50051,1,SUCCESS,8.37,8.37,False,0,0.00,
449,2025-12-26T15:55:02.291658,2025-12-26T15:55:02.299648,localhost:50052,1,SUCCESS,7.99,7.99,False,0,0.00,
450,2025-12-26T15:55:02.402044,2025-12-26T15:55:02.407056,localhost:50051,1,SUCCESS,5.01,5.01,False,0,0.00,
451,2025-12-26T15:55:02.513491,2025-12-26T15:55:02.519117,localhost:50052,1,SUCCESS,5.63,5.63,False,0,0.00,
452,2025-12-26T15:55:02.620842,2025-12-26T15:55:02.628812,localhost:50051,1,SUCCESS,7.97,7.97,False,0,0.00,
453,2025-12-26T15:55:02.729195,2025-12-26T15:55:02.737036,localhost:50052,1,SUCCESS,7.84,7.84,False,0,0.00,
454,2025-12-26T15:55:02.838799,2025-12-26T15:55:02.846651,localhost:50051,1,SUCCESS,7.85,7.85,False,0,0.00,
455,2025-12-26T15:55:02.947339,2025-12-26T15:55:02.955078,localhost:50052,1,SUCCESS,7.74,7.74,False,0,0.00,
456,2025-12-26T15:55:03.056182,2025-12-26T15:55:03.061180,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
457,2025-12-26T15:55:03.166709,2025-12-26T15:55:03.171712,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
458,2025-12-26T15:55:03.273775,2025-12-26T15:55:03.281661,localhost:50051,1,SUCCESS,7.89,7.89,False,0,0.00,
459,2025-12-26T15:55:03.382412,2025-12-26T15:55:03.390414,localhost:50052,1,SUCCESS,8.00,8.00,False,0,0.00,
460,2025-12-26T15:55:03.491728,2025-12-26T15:55:03.502690,localhost:50051,1,SUCCESS,10.96,10.96,False,0,0.00,
461,2025-12-26T15:55:03.600023,2025-12-26T15:55:03.607938,localhost:50052,1,SUCCESS,7.92,7.92,False,0,0.00,
462,2025-12-26T15:55:03.707893,2025-12-26T15:55:03.716854,localhost:50051,1,SUCCESS,8.96,8.96,False,0,0.00,
463,2025-12-26T15:55:03.817132,2025-12-26T15:55:03.822599,localhost:50052,1,SUCCESS,5.47,5.47,False,0,0.00,
464,2025-12-26T15:55:03.925571,2025-12-26T15:55:03.930570,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
465,2025-12-26T15:55:04.034996,2025-12-26T15:55:04.042997,localhost:50052,1,SUCCESS,8.00,8.00,False,0,0.00,
466,2025-12-26T15:55:04.142948,2025-12-26T15:55:04.150967,localhost:50051,1,SUCCESS,8.02,8.02,False,0,0.00,
467,2025-12-26T15:55:04.251683,2025-12-26T15:55:04.259678,localhost:50052,1,SUCCESS,7.99,7.99,False,0,0.00,
468,2025-12-26T15:55:04.359149,2025-12-26T15:55:04.367116,localhost:50051,1,SUCCESS,7.97,7.97,False,0,0.00,
469,2025-12-26T15:55:04.468610,2025-12-26T15:55:04.476582,localhost:50052,1,SUCCESS,7.97,7.97,False,0,0.00,
470,2025-12-26T15:55:04.577843,2025-12-26T15:55:04.586796,localhost:50051,1,SUCCESS,8.95,8.95,False,0,0.00,
471,2025-12-26T15:55:04.689303,2025-12-26T15:55:04.694302,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
472,2025-12-26T15:55:04.798046,2025-12-26T15:55:04.808362,localhost:50051,1,SUCCESS,10.32,10.32,False,0,0.00,
473,2025-12-26T15:55:04.906935,2025-12-26T15:55:04.915238,localhost:50052,1,SUCCESS,8.30,8.30,False,0,0.00,
474,2025-12-26T15:55:05.016174,2025-12-26T15:55:05.024514,localhost:50051,1,SUCCESS,8.34,8.34,False,0,0.00,
475,2025-12-26T15:55:05.124208,2025-12-26T15:55:05.132502,localhost:50052,1,SUCCESS,8.29,8.29,False,0,0.00,
476,2025-12-26T15:55:05.232948,2025-12-26T15:55:05.240970,localhost:50051,1,SUCCESS,8.02,8.02,False,0,0.00,
477,2025-12-26T15:55:05.341319,2025-12-26T15:55:05.349217,localhost:50052,1,SUCCESS,7.90,7.90,False,0,0.00,
478,2025-12-26T15:55:05.450212,2025-12-26T15:55:05.457206,localhost:50051,1,SUCCESS,6.99,6.99,False,0,0.00,
479,2025-12-26T15:55:05.560134,2025-12-26T15:55:05.566132,localhost:50052,1,SUCCESS,6.00,6.00,False,0,0.00,
480,2025-12-26T15:55:05.669679,2025-12-26T15:55:05.676901,localhost:50051,1,SUCCESS,7.22,7.22,False,0,0.00,
481,2025-12-26T15:55:05.776970,2025-12-26T15:55:05.785993,localhost:50052,1,SUCCESS,9.02,9.02,False,0,0.00,
482,2025-12-26T15:55:05.885444,2025-12-26T15:55:05.893446,localhost:50051,1,SUCCESS,8.00,8.00,False,0,0.00,
483,2025-12-26T15:55:05.993513,2025-12-26T15:55:06.001552,localhost:50052,1,SUCCESS,8.04,8.04,False,0,0.00,
484,2025-12-26T15:55:06.101608,2025-12-26T15:55:06.109463,localhost:50051,1,SUCCESS,7.85,7.85,False,0,0.00,
485,2025-12-26T15:55:06.210736,2025-12-26T15:55:06.219772,localhost:50052,1,SUCCESS,9.04,9.04,False,0,0.00,
486,2025-12-26T15:55:06.318954,2025-12-26T15:55:06.328828,localhost:50051,1,SUCCESS,9.87,9.87,False,0,0.00,
487,2025-12-26T15:55:06.424638,2025-12-26T15:55:06.432178,localhost:50052,1,SUCCESS,7.54,7.54,False,0,0.00,
488,2025-12-26T15:55:06.533081,2025-12-26T15:55:06.540067,localhost:50051,1,SUCCESS,6.99,6.99,False,0,0.00,
489,2025-12-26T15:55:06.643431,2025-12-26T15:55:06.648432,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
490,2025-12-26T15:55:06.752708,2025-12-26T15:55:06.760779,localhost:50051,1,SUCCESS,8.07,8.07,False,0,0.00,
491,2025-12-26T15:55:06.863909,2025-12-26T15:55:06.869834,localhost:50052,1,SUCCESS,5.92,5.92,False,0,0.00,
492,2025-12-26T15:55:06.973595,2025-12-26T15:55:06.979571,localhost:50051,1,SUCCESS,5.98,5.98,False,0,0.00,
493,2025-12-26T15:55:07.083923,2025-12-26T15:55:07.088939,localhost:50052,1,SUCCESS,5.02,5.02,False,0,0.00,
494,2025-12-26T15:55:07.193120,2025-12-26T15:55:07.202053,localhost:50051,1,SUCCESS,8.93,8.93,False,0,0.00,
495,2025-12-26T15:55:07.300837,2025-12-26T15:55:07.305834,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
496,2025-12-26T15:55:07.411972,2025-12-26T15:55:07.417979,localhost:50051,1,SUCCESS,6.01,6.01,False,0,0.00,
497,2025-12-26T15:55:07.522609,2025-12-26T15:55:07.530989,localhost:50052,1,SUCCESS,8.38,8.38,False,0,0.00,
498,2025-12-26T15:55:07.629838,2025-12-26T15:55:07.635160,localhost:50051,1,SUCCESS,5.32,5.32,False,0,0.00,
499,2025-12-26T15:55:07.740472,2025-12-26T15:55:07.748370,localhost:50052,1,SUCCESS,7.90,7.90,False,0,0.00,
500,2025-12-26T15:55:07.849798,2025-12-26T15:55:07.854715,localhost:50051,1,SUCCESS,4.92,4.92,False,0,0.00,
501,2025-12-26T15:55:07.959172,2025-12-26T15:55:07.964181,localhost:50052,1,SUCCESS,5.01,5.01,False,0,0.00,
502,2025-12-26T15:55:08.066764,2025-12-26T15:55:08.072764,localhost:50051,1,SUCCESS,6.00,6.00,False,0,0.00,
503,2025-12-26T15:55:08.175676,2025-12-26T15:55:08.184634,localhost:50052,1,SUCCESS,8.96,8.96,False,0,0.00,
504,2025-12-26T15:55:08.285053,2025-12-26T15:55:08.295049,localhost:50051,1,SUCCESS,10.00,10.00,False,0,0.00,
505,2025-12-26T15:55:08.393433,2025-12-26T15:55:08.398339,localhost:50052,1,SUCCESS,4.91,4.91,False,0,0.00,
506,2025-12-26T15:55:08.502517,2025-12-26T15:55:08.510005,localhost:50051,1,SUCCESS,7.49,7.49,False,0,0.00,
507,2025-12-26T15:55:08.611713,2025-12-26T15:55:08.619767,localhost:50052,1,SUCCESS,8.05,8.05,False,0,0.00,
508,2025-12-26T15:55:08.722546,2025-12-26T15:55:08.727705,localhost:50051,1,SUCCESS,5.16,5.16,False,0,0.00,
509,2025-12-26T15:55:08.832445,2025-12-26T15:55:08.840985,localhost:50052,1,SUCCESS,8.54,8.54,False,0,0.00,
510,2025-12-26T15:55:08.941186,2025-12-26T15:55:08.946191,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
511,2025-12-26T15:55:09.050701,2025-12-26T15:55:09.055759,localhost:50052,1,SUCCESS,5.06,5.06,False,0,0.00,
512,2025-12-26T15:55:09.159469,2025-12-26T15:55:09.168334,localhost:50051,1,SUCCESS,8.87,8.87,False,0,0.00,
513,2025-12-26T15:55:09.268389,2025-12-26T15:55:09.276408,localhost:50052,1,SUCCESS,8.02,8.02,False,0,0.00,
514,2025-12-26T15:55:09.377032,2025-12-26T15:55:09.385032,localhost:50051,1,SUCCESS,8.00,8.00,False,0,0.00,
515,2025-12-26T15:55:09.486225,2025-12-26T15:55:09.494059,localhost:50052,1,SUCCESS,7.83,7.83,False,0,0.00,
516,2025-12-26T15:55:09.595886,2025-12-26T15:55:09.600888,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
517,2025-12-26T15:55:09.704569,2025-12-26T15:55:09.710482,localhost:50052,1,SUCCESS,5.91,5.91,False,0,0.00,
518,2025-12-26T15:55:09.812265,2025-12-26T15:55:09.821213,localhost:50051,1,SUCCESS,8.95,8.95,False,0,0.00,
519,2025-12-26T15:55:09.921234,2025-12-26T15:55:09.929219,localhost:50052,1,SUCCESS,7.98,7.98,False,0,0.00,
520,2025-12-26T15:55:10.030961,2025-12-26T15:55:10.038441,localhost:50051,1,SUCCESS,7.48,7.48,False,0,0.00,
521,2025-12-26T15:55:10.140863,2025-12-26T15:55:10.146864,localhost:50052,1,SUCCESS,6.00,6.00,False,0,0.00,
522,2025-12-26T15:55:10.252466,2025-12-26T15:55:10.257470,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
523,2025-12-26T15:55:10.362782,2025-12-26T15:55:10.367682,localhost:50052,1,SUCCESS,4.90,4.90,False,0,0.00,
524,2025-12-26T15:55:10.472645,2025-12-26T15:55:10.480653,localhost:50051,1,SUCCESS,8.01,8.01,False,0,0.00,
525,2025-12-26T15:55:10.582853,2025-12-26T15:55:10.590838,localhost:50052,1,SUCCESS,7.99,7.99,False,0,0.00,
526,2025-12-26T15:55:10.691399,2025-12-26T15:55:10.699532,localhost:50051,1,SUCCESS,8.13,8.13,False,0,0.00,
527,2025-12-26T15:55:10.799444,2025-12-26T15:55:10.807749,localhost:50052,1,SUCCESS,8.30,8.30,False,0,0.00,
528,2025-12-26T15:55:10.909031,2025-12-26T15:55:10.919816,localhost:50051,1,SUCCESS,10.79,10.79,False,0,0.00,
529,2025-12-26T15:55:11.017214,2025-12-26T15:55:11.025218,localhost:50052,1,SUCCESS,8.00,8.00,False,0,0.00,
530,2025-12-26T15:55:11.126722,2025-12-26T15:55:11.135567,localhost:50051,1,SUCCESS,8.85,8.85,False,0,0.00,
531,2025-12-26T15:55:11.236999,2025-12-26T15:55:11.243044,localhost:50052,1,SUCCESS,6.04,6.04,False,0,0.00,
532,2025-12-26T15:55:11.346561,2025-12-26T15:55:11.351561,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
533,2025-12-26T15:55:11.453715,2025-12-26T15:55:11.461740,localhost:50052,1,SUCCESS,8.03,8.03,False,0,0.00,
534,2025-12-26T15:55:11.562921,2025-12-26T15:55:11.567936,localhost:50051,1,SUCCESS,5.01,5.01,False,0,0.00,
535,2025-12-26T15:55:11.671591,2025-12-26T15:55:11.677498,localhost:50052,1,SUCCESS,5.91,5.91,False,0,0.00,
536,2025-12-26T15:55:11.781398,2025-12-26T15:55:11.788209,localhost:50051,1,SUCCESS,6.81,6.81,False,0,0.00,
537,2025-12-26T15:55:11.891001,2025-12-26T15:55:11.896000,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
538,2025-12-26T15:55:11.998555,2025-12-26T15:55:12.003555,localhost:50051,1,SUCCESS,5.00,5.00,False,0,0.00,
539,2025-12-26T15:55:12.109273,2025-12-26T15:55:12.114279,localhost:50052,1,SUCCESS,5.01,5.01,False,0,0.00,
540,2025-12-26T15:55:12.217546,2025-12-26T15:55:12.223542,localhost:50051,1,SUCCESS,6.00,6.00,False,0,0.00,
541,2025-12-26T15:55:12.326293,2025-12-26T15:55:12.334182,localhost:50052,1,SUCCESS,7.89,7.89,False,0,0.00,
542,2025-12-26T15:55:12.434467,2025-12-26T15:55:12.443289,localhost:50051,1,SUCCESS,8.82,8.82,False,0,0.00,
543,2025-12-26T15:55:12.543896,2025-12-26T15:55:12.549955,localhost:50052,1,SUCCESS,6.06,6.06,False,0,0.00,
544,2025-12-26T15:55:12.653507,2025-12-26T15:55:12.661578,localhost:50051,1,SUCCESS,8.07,8.07,False,0,0.00,
545,2025-12-26T15:55:12.762627,2025-12-26T15:55:12.770489,localhost:50052,1,SUCCESS,7.86,7.86,False,0,0.00,
546,2025-12-26T15:55:12.872465,2025-12-26T15:55:12.880347,localhost:50051,1,SUCCESS,7.88,7.88,False,0,0.00,
547,2025-12-26T15:55:12.981666,2025-12-26T15:55:12.989651,localhost:50052,1,SUCCESS,7.98,7.98,False,0,0.00,
548,2025-12-26T15:55:13.089769,2025-12-26T15:55:13.099141,localhost:50051,1,SUCCESS,9.37,9.37,False,0,0.00,
549,2025-12-26T15:55:13.198686,2025-12-26T15:55:13.203688,localhost:50052,1,SUCCESS,5.00,5.00,False,0,0.00,
